Edad,Género,Artículo_Comprado,Categoría,Precio_USD,Ubicación,Tamaño,Color,Temporada,Calificación_de_Reseña,Estado_de_Suscripción,Tipo_de_Envío,Descuento_Aplicado,Código_Promo_Usado,Compras_Anteriores,Método_de_Pago,Frecuencia_de_Compras
33,Femenino,Botas,Calzado,71,Massachusetts,M,Brown,Spring,3.8,No,Next Day Air,No,No,21,PayPal,Bi-Weekly
33,Femenino,Bufanda,Accesorios,64,Florida,L,Green,Summer,3.6,No,2-Day Shipping,No,No,23,Credit Card,Monthly
38,Femenino,Sombrero,Accesorios,54,Michigan,M,Blue,Summer,4.3,No,Next Day Air,No,No,3,Debit Card,Bi-Weekly
47,Femenino,Calcetines,Ropa,35,Oregon,XL,Magenta,Fall,4.8,No,2-Day Shipping,No,No,31,Credit Card,Annually
39,Femenino,Camiseta,Ropa,38,Michigan,XL,Turquoise,Winter,2.5,No,Store Pickup,No,No,44,Cash,Annually
32,Femenino,Joyería,Accesorios,69,Washington,M,Gray,Fall,2.5,No,Next Day Air,No,No,20,Venmo,Monthly
27,Femenino,Falda,Ropa,96,Alaska,S,Purple,Winter,4.6,No,Express,No,No,34,Debit Card,Weekly
67,Femenino,Calcetines,Ropa,73,Montana,M,Lavender,Winter,4.2,No,Next Day Air,No,No,17,Bank Transfer,Every 3 Months
46,Femenino,Cinturón,Accesorios,49,New Mexico,S,Green,Summer,4.2,No,Express,No,No,20,Venmo,Annually
36,Femenino,Botas,Calzado,44,Connecticut,M,Gray,Summer,4.8,No,2-Day Shipping,No,No,46,PayPal,Every 3 Months
62,Femenino,Calcetines,Ropa,93,Alaska,M,Yellow,Spring,4.5,No,Free Shipping,No,No,28,PayPal,Annually
31,Femenino,Pantalones,Ropa,72,Ohio,S,Orange,Summer,3.3,No,2-Day Shipping,No,No,6,Venmo,Fortnightly
68,Femenino,Calcetines,Ropa,91,Montana,M,Beige,Summer,2.7,No,2-Day Shipping,No,No,50,Debit Card,Bi-Weekly
57,Femenino,Cinturón,Accesorios,83,Nebraska,L,Peach,Winter,2.8,No,2-Day Shipping,No,No,41,Bank Transfer,Monthly
22,Femenino,Chaqueta,Ropa ext,62,Oklahoma,S,Green,Winter,3.5,No,2-Day Shipping,No,No,50,PayPal,Annually
26,Femenino,Camisa,Ropa,71,Kentucky,M,Violet,Fall,3.0,No,Store Pickup,No,No,33,Credit Card,Monthly
43,Femenino,Guantes,Accesorios,93,Idaho,M,Gray,Summer,4.5,No,Express,No,No,25,Venmo,Quarterly
45,Femenino,Bolso,Accesorios,63,Maryland,L,Magenta,Fall,4.3,No,2-Day Shipping,No,No,2,PayPal,Weekly
64,Femenino,Suéter,Ropa,96,Tennessee,XL,Charcoal,Fall,4.1,No,Standard,No,No,15,Credit Card,Annually
28,Femenino,Falda,Ropa,78,Michigan,M,Violet,Spring,4.3,No,Next Day Air,No,No,12,PayPal,Weekly
47,Femenino,Vestido,Ropa,24,Tennessee,L,Silver,Summer,5.0,No,Free Shipping,No,No,28,Cash,Bi-Weekly
53,Femenino,Pantalones,Ropa,63,Rhode Island,S,Green,Summer,3.8,No,2-Day Shipping,No,No,12,Bank Transfer,Bi-Weekly
42,Femenino,Sombrero,Accesorios,58,Florida,M,Magenta,Fall,4.9,No,Standard,No,No,3,Debit Card,Annually
51,Femenino,Botas,Calzado,55,Louisiana,S,Purple,Spring,5.0,No,2-Day Shipping,No,No,20,Cash,Weekly
62,Femenino,Sandalias,Calzado,58,Arkansas,M,Blue,Fall,4.3,No,Express,No,No,3,Bank Transfer,Bi-Weekly
18,Femenino,Abrigo,Ropa ext,28,Kentucky,S,Yellow,Winter,4.1,No,Express,No,No,32,Bank Transfer,Fortnightly
48,Femenino,Blusa,Ropa,37,Kansas,M,Brown,Spring,4.5,No,Standard,No,No,35,Cash,Monthly
20,Femenino,Pantalones Cortos,Ropa,78,Vermont,M,Pink,Spring,3.6,No,Store Pickup,No,No,31,PayPal,Monthly
32,Femenino,Blusa,Ropa,73,Nevada,XL,Silver,Fall,3.0,No,Free Shipping,No,No,13,Credit Card,Annually
26,Femenino,Chaqueta,Ropa ext,20,Oklahoma,M,Indigo,Spring,3.7,No,Next Day Air,No,No,3,Venmo,Fortnightly
31,Femenino,Camisa,Ropa,60,Alabama,L,Pink,Winter,4.3,No,Standard,No,No,48,Venmo,Bi-Weekly
55,Femenino,Bolso,Accesorios,71,Louisiana,S,Lavender,Fall,4.6,No,Store Pickup,No,No,15,PayPal,Bi-Weekly
49,Femenino,Camiseta,Ropa,89,Ohio,M,Orange,Fall,4.7,No,Standard,No,No,13,Venmo,Annually
42,Femenino,Sudadera con Capucha,Ropa,53,Texas,M,Red,Fall,4.6,No,Express,No,No,21,Venmo,Monthly
64,Femenino,Joyería,Accesorios,87,Maryland,M,Gray,Summer,3.0,No,Express,No,No,29,Cash,Fortnightly
68,Femenino,Joyería,Accesorios,37,West Virginia,L,Violet,Spring,3.4,No,Standard,No,No,24,Venmo,Quarterly
68,Femenino,Sudadera con Capucha,Ropa,37,Ohio,L,Green,Fall,3.8,No,Express,No,No,21,PayPal,Annually
41,Femenino,Bufanda,Accesorios,78,Indiana,M,Gold,Spring,3.1,No,Express,No,No,5,Bank Transfer,Bi-Weekly
51,Femenino,Zapatos,Calzado,23,Wyoming,S,Maroon,Spring,4.4,No,Standard,No,No,47,Cash,Quarterly
44,Femenino,Jeans,Ropa,73,Michigan,L,Olive,Spring,4.5,No,Standard,No,No,34,Credit Card,Every 3 Months
27,Femenino,Joyería,Accesorios,27,Maine,M,Yellow,Fall,2.8,No,2-Day Shipping,No,No,45,PayPal,Fortnightly
36,Femenino,Abrigo,Ropa ext,59,Utah,S,Peach,Winter,2.7,No,Next Day Air,No,No,12,PayPal,Annually
19,Femenino,Mochila,Accesorios,53,Iowa,M,Gold,Spring,3.4,No,Standard,No,No,31,Debit Card,Weekly
49,Femenino,Calcetines,Ropa,42,Maryland,S,Purple,Summer,4.6,No,Standard,No,No,43,Bank Transfer,Annually
18,Femenino,Bufanda,Accesorios,45,Texas,M,Charcoal,Fall,5.0,No,Next Day Air,No,No,5,Credit Card,Annually
36,Femenino,Gafas de Sol,Accesorios,89,Ohio,S,Indigo,Winter,3.5,No,Standard,No,No,36,Debit Card,Quarterly
36,Femenino,Calcetines,Ropa,85,North Dakota,L,Magenta,Fall,3.3,No,Store Pickup,No,No,12,Cash,Annually
19,Femenino,Abrigo,Ropa ext,69,West Virginia,S,Olive,Summer,4.5,No,Free Shipping,No,No,31,Cash,Bi-Weekly
43,Femenino,Sandalias,Calzado,66,North Carolina,S,Blue,Spring,3.1,No,Store Pickup,No,No,31,Cash,Bi-Weekly
31,Femenino,Blusa,Ropa,42,Georgia,S,White,Summer,4.0,No,Free Shipping,No,No,15,Debit Card,Weekly
63,Femenino,Vestido,Ropa,40,Kansas,M,Cyan,Spring,2.5,No,Express,No,No,11,Cash,Weekly
41,Femenino,Pantalones,Ropa,82,Maine,M,Cyan,Winter,4.4,No,Store Pickup,No,No,18,Venmo,Monthly
48,Femenino,Zapatillas,Calzado,88,South Carolina,M,Orange,Spring,4.4,No,Express,No,No,9,Cash,Quarterly
68,Femenino,Botas,Calzado,99,South Carolina,XL,Orange,Summer,3.2,No,Free Shipping,No,No,11,Cash,Weekly
53,Femenino,Bolso,Accesorios,85,Kentucky,S,Teal,Spring,3.8,No,Store Pickup,No,No,38,Debit Card,Bi-Weekly
36,Femenino,Bolso,Accesorios,57,Arizona,M,Magenta,Fall,4.6,No,Store Pickup,No,No,42,PayPal,Quarterly
46,Femenino,Suéter,Ropa,56,New York,S,Orange,Summer,4.9,No,Standard,No,No,41,Cash,Monthly
21,Femenino,Sandalias,Calzado,79,New Hampshire,L,Peach,Winter,3.5,No,Free Shipping,No,No,45,PayPal,Monthly
52,Femenino,Calcetines,Ropa,67,Ohio,S,Maroon,Summer,3.4,No,Store Pickup,No,No,41,Debit Card,Bi-Weekly
66,Femenino,Guantes,Accesorios,61,Hawaii,M,Gold,Winter,3.9,No,Next Day Air,No,No,35,Debit Card,Weekly
19,Femenino,Sudadera con Capucha,Ropa,37,Texas,L,White,Winter,3.9,No,Express,No,No,21,Credit Card,Every 3 Months
44,Femenino,Vestido,Ropa,75,Illinois,L,Gray,Fall,4.2,No,Free Shipping,No,No,13,Credit Card,Bi-Weekly
50,Femenino,Camisa,Ropa,21,Massachusetts,XL,Brown,Winter,3.4,No,Standard,No,No,23,Debit Card,Fortnightly
51,Femenino,Pantalones Cortos,Ropa,89,North Carolina,L,Charcoal,Winter,4.9,No,Standard,No,No,6,PayPal,Weekly
25,Femenino,Sandalias,Calzado,24,West Virginia,L,Beige,Fall,2.9,No,Store Pickup,No,No,39,Bank Transfer,Annually
62,Femenino,Suéter,Ropa,27,Delaware,XL,Teal,Spring,4.9,No,Store Pickup,No,No,7,Cash,Quarterly
48,Femenino,Vestido,Ropa,26,Idaho,L,Black,Summer,4.6,No,2-Day Shipping,No,No,32,PayPal,Every 3 Months
62,Femenino,Botas,Calzado,82,Oregon,M,Violet,Spring,3.6,No,Store Pickup,No,No,43,Credit Card,Quarterly
22,Femenino,Pantalones,Ropa,28,Maine,M,Orange,Winter,4.3,No,Express,No,No,15,Cash,Monthly
48,Femenino,Guantes,Accesorios,65,South Dakota,M,Turquoise,Fall,4.6,No,Standard,No,No,48,Bank Transfer,Annually
48,Femenino,Pantalones,Ropa,82,New Mexico,XL,Black,Winter,4.7,No,Store Pickup,No,No,35,Credit Card,Weekly
62,Femenino,Bufanda,Accesorios,38,Washington,M,Silver,Winter,3.5,No,Free Shipping,No,No,41,PayPal,Quarterly
24,Femenino,Pantalones Cortos,Ropa,33,Georgia,XL,Gray,Spring,2.8,No,Free Shipping,No,No,14,Cash,Weekly
39,Femenino,Zapatos,Calzado,38,Idaho,M,Pink,Summer,4.0,No,Free Shipping,No,No,22,PayPal,Monthly
35,Femenino,Bolso,Accesorios,48,Colorado,M,Red,Spring,4.3,No,Store Pickup,No,No,16,Venmo,Every 3 Months
47,Femenino,Sandalias,Calzado,35,Kentucky,M,Lavender,Summer,3.8,No,Standard,No,No,2,Bank Transfer,Bi-Weekly
22,Femenino,Calcetines,Ropa,29,New Jersey,L,Indigo,Fall,3.0,No,Next Day Air,No,No,13,PayPal,Every 3 Months
38,Femenino,Camisa,Ropa,48,Oregon,S,Silver,Fall,4.6,No,Next Day Air,No,No,38,Debit Card,Fortnightly
53,Femenino,Zapatos,Calzado,87,Nebraska,M,Silver,Fall,4.8,No,Standard,No,No,43,Bank Transfer,Weekly
31,Femenino,Mochila,Accesorios,62,Massachusetts,M,Green,Fall,4.7,No,Next Day Air,No,No,26,Bank Transfer,Quarterly
31,Femenino,Camisa,Ropa,96,Nebraska,M,Pink,Spring,3.9,No,Free Shipping,No,No,39,Cash,Weekly
65,Femenino,Bolso,Accesorios,41,Hawaii,S,Violet,Fall,4.0,No,Next Day Air,No,No,50,Venmo,Monthly
48,Femenino,Joyería,Accesorios,42,Indiana,L,Red,Winter,3.7,No,2-Day Shipping,No,No,40,Bank Transfer,Every 3 Months
18,Femenino,Camisa,Ropa,57,Illinois,L,Olive,Winter,3.7,No,2-Day Shipping,No,No,12,Cash,Fortnightly
46,Femenino,Bolso,Accesorios,65,Colorado,S,Purple,Spring,4.2,No,Store Pickup,No,No,33,Credit Card,Every 3 Months
52,Femenino,Pantalones,Ropa,54,Pennsylvania,M,Gray,Fall,4.7,No,Standard,No,No,49,Bank Transfer,Weekly
50,Femenino,Camiseta,Ropa,22,Ohio,L,Brown,Winter,4.3,No,Next Day Air,No,No,43,Venmo,Bi-Weekly
49,Femenino,Zapatillas,Calzado,96,Pennsylvania,S,Orange,Fall,4.9,No,2-Day Shipping,No,No,14,Venmo,Monthly
69,Femenino,Joyería,Accesorios,81,Mississippi,M,Blue,Summer,3.9,No,2-Day Shipping,No,No,21,Credit Card,Every 3 Months
36,Femenino,Camisa,Ropa,46,Kentucky,M,White,Fall,3.4,No,Free Shipping,No,No,31,Debit Card,Quarterly
30,Femenino,Blusa,Ropa,74,Alaska,XL,Charcoal,Spring,4.2,No,Store Pickup,No,No,29,Credit Card,Fortnightly
25,Femenino,Zapatillas,Calzado,50,Georgia,XL,Gray,Winter,4.7,No,Express,No,No,32,Cash,Monthly
19,Femenino,Vestido,Ropa,80,South Dakota,XL,Charcoal,Winter,4.0,No,Next Day Air,No,No,16,Debit Card,Bi-Weekly
34,Femenino,Botas,Calzado,56,South Carolina,S,White,Summer,4.0,No,Free Shipping,No,No,38,PayPal,Bi-Weekly
29,Femenino,Falda,Ropa,69,Tennessee,M,Orange,Winter,3.1,No,Next Day Air,No,No,34,Debit Card,Every 3 Months
50,Femenino,Camisa,Ropa,97,Colorado,M,Black,Spring,4.2,No,Standard,No,No,30,PayPal,Quarterly
31,Femenino,Pantalones Cortos,Ropa,66,Wisconsin,M,White,Winter,3.7,No,Next Day Air,No,No,14,Bank Transfer,Fortnightly
41,Femenino,Sombrero,Accesorios,70,Georgia,S,Brown,Spring,3.1,No,Express,No,No,33,Bank Transfer,Monthly
52,Femenino,Zapatos,Calzado,50,Maryland,M,Pink,Winter,3.7,No,Store Pickup,No,No,35,Venmo,Weekly
27,Femenino,Pantalones,Ropa,85,New Jersey,M,Yellow,Spring,3.2,No,Store Pickup,No,No,13,Cash,Quarterly
49,Femenino,Mochila,Accesorios,59,Nevada,M,Cyan,Summer,2.8,No,Standard,No,No,30,Cash,Fortnightly
69,Femenino,Pantalones,Ropa,74,Michigan,L,Silver,Summer,2.9,No,Free Shipping,No,No,30,Credit Card,Monthly
45,Femenino,Gafas de Sol,Accesorios,38,Wyoming,L,Olive,Winter,3.5,No,Standard,No,No,47,Bank Transfer,Annually
20,Femenino,Suéter,Ropa,99,Massachusetts,M,Olive,Spring,3.8,No,Express,No,No,1,PayPal,Every 3 Months
25,Femenino,Blusa,Ropa,97,Washington,S,Charcoal,Spring,4.7,No,Free Shipping,No,No,1,Cash,Weekly
38,Femenino,Bufanda,Accesorios,67,Maine,L,Gray,Summer,4.5,No,Free Shipping,No,No,33,PayPal,Annually
55,Femenino,Camiseta,Ropa,20,Montana,S,Maroon,Winter,3.9,No,Next Day Air,No,No,43,Bank Transfer,Weekly
62,Femenino,Gafas de Sol,Accesorios,45,Oklahoma,L,Black,Spring,3.4,No,Express,No,No,37,PayPal,Weekly
54,Femenino,Zapatos,Calzado,52,North Dakota,XL,Violet,Winter,4.6,No,2-Day Shipping,No,No,23,Cash,Quarterly
61,Femenino,Pantalones,Ropa,68,Connecticut,L,Indigo,Fall,4.6,No,Standard,No,No,12,Credit Card,Annually
50,Femenino,Zapatillas,Calzado,98,Texas,L,Yellow,Fall,4.7,No,Standard,No,No,30,Venmo,Fortnightly
65,Femenino,Zapatos,Calzado,83,Delaware,M,Gray,Fall,3.2,No,Express,No,No,7,Cash,Weekly
68,Femenino,Pantalones Cortos,Ropa,51,Mississippi,M,Red,Summer,5.0,No,Express,No,No,20,Debit Card,Monthly
55,Femenino,Bolso,Accesorios,21,Minnesota,L,Peach,Spring,4.5,No,Express,No,No,10,Venmo,Monthly
57,Femenino,Bolso,Accesorios,92,Georgia,M,Gray,Spring,3.5,No,Standard,No,No,40,Credit Card,Every 3 Months
56,Femenino,Zapatos,Calzado,63,Iowa,S,White,Spring,4.5,No,Store Pickup,No,No,21,Venmo,Monthly
29,Femenino,Joyería,Accesorios,56,New York,S,Green,Spring,3.2,No,Express,No,No,17,Credit Card,Bi-Weekly
24,Femenino,Pantalones Cortos,Ropa,95,Nevada,M,Magenta,Spring,4.6,No,Free Shipping,No,No,5,Bank Transfer,Weekly
59,Femenino,Blusa,Ropa,66,Virginia,M,Olive,Winter,4.0,No,Next Day Air,No,No,22,PayPal,Annually
62,Femenino,Abrigo,Ropa ext,28,Idaho,S,Olive,Spring,4.2,No,Express,No,No,5,Venmo,Weekly
58,Femenino,Sombrero,Accesorios,83,Colorado,M,Blue,Winter,4.1,No,Standard,No,No,18,PayPal,Every 3 Months
64,Femenino,Calcetines,Ropa,55,Wisconsin,XL,Charcoal,Fall,3.6,No,2-Day Shipping,No,No,42,Cash,Every 3 Months
48,Femenino,Sandalias,Calzado,28,Connecticut,M,Yellow,Spring,3.7,No,2-Day Shipping,No,No,22,Debit Card,Annually
60,Femenino,Bufanda,Accesorios,79,Kansas,M,Violet,Summer,3.6,No,Free Shipping,No,No,37,Bank Transfer,Bi-Weekly
52,Femenino,Bufanda,Accesorios,31,Pennsylvania,L,Magenta,Summer,3.8,No,Standard,No,No,23,Credit Card,Annually
63,Femenino,Blusa,Ropa,37,Utah,M,Red,Fall,3.0,No,Standard,No,No,47,Debit Card,Fortnightly
44,Femenino,Camiseta,Ropa,34,Oregon,M,Cyan,Summer,3.4,No,2-Day Shipping,No,No,11,Bank Transfer,Fortnightly
63,Femenino,Zapatos,Calzado,74,West Virginia,S,Orange,Winter,4.8,No,Standard,No,No,32,Cash,Weekly
66,Femenino,Guantes,Accesorios,31,Montana,L,Black,Spring,2.6,No,Store Pickup,No,No,20,Venmo,Weekly
22,Femenino,Gafas de Sol,Accesorios,66,Kentucky,M,Blue,Winter,2.9,No,Next Day Air,No,No,3,PayPal,Quarterly
62,Femenino,Zapatos,Calzado,99,Minnesota,M,Charcoal,Spring,4.9,No,Free Shipping,No,No,32,Bank Transfer,Weekly
39,Femenino,Vestido,Ropa,55,Louisiana,M,Indigo,Spring,5.0,No,Free Shipping,No,No,5,Credit Card,Fortnightly
25,Femenino,Blusa,Ropa,23,Delaware,L,Silver,Spring,4.6,No,Next Day Air,No,No,45,Cash,Quarterly
70,Femenino,Suéter,Ropa,88,Arizona,M,Brown,Fall,4.2,No,Express,No,No,43,Cash,Bi-Weekly
52,Femenino,Chaqueta,Ropa ext,26,Nevada,M,Peach,Summer,4.9,No,Next Day Air,No,No,1,PayPal,Every 3 Months
68,Femenino,Mochila,Accesorios,94,Alaska,L,Magenta,Summer,4.8,No,Standard,No,No,9,Venmo,Quarterly
18,Femenino,Pantalones Cortos,Ropa,25,Utah,M,Beige,Fall,3.0,No,Next Day Air,No,No,13,Venmo,Every 3 Months
18,Femenino,Calcetines,Ropa,96,Kansas,XL,Violet,Fall,3.5,No,Express,No,No,5,Credit Card,Annually
63,Femenino,Zapatillas,Calzado,29,North Carolina,L,Black,Spring,3.4,No,Standard,No,No,39,Credit Card,Fortnightly
47,Femenino,Zapatillas,Calzado,36,Maryland,M,Cyan,Winter,3.4,No,Free Shipping,No,No,7,Bank Transfer,Weekly
43,Femenino,Blusa,Ropa,90,Maine,M,Green,Summer,4.9,No,Standard,No,No,8,Credit Card,Every 3 Months
60,Femenino,Guantes,Accesorios,38,Illinois,S,Brown,Summer,4.4,No,Free Shipping,No,No,40,Venmo,Annually
49,Femenino,Bolso,Accesorios,52,Pennsylvania,S,Gray,Spring,4.2,No,Store Pickup,No,No,35,PayPal,Monthly
28,Femenino,Jeans,Ropa,88,Alaska,S,Orange,Spring,3.1,No,Next Day Air,No,No,14,Venmo,Monthly
32,Femenino,Bufanda,Accesorios,56,New Mexico,S,Silver,Summer,4.0,No,Next Day Air,No,No,26,Credit Card,Monthly
29,Femenino,Sandalias,Calzado,71,Arkansas,M,Purple,Spring,4.8,No,Next Day Air,No,No,14,PayPal,Quarterly
35,Femenino,Sandalias,Calzado,94,Alaska,M,Olive,Fall,3.3,No,Express,No,No,9,Bank Transfer,Fortnightly
23,Femenino,Vestido,Ropa,97,Louisiana,XL,Teal,Winter,4.7,No,Standard,No,No,32,Debit Card,Annually
70,Femenino,Falda,Ropa,27,North Dakota,M,White,Summer,3.2,No,Standard,No,No,15,Bank Transfer,Every 3 Months
23,Femenino,Pantalones Cortos,Ropa,28,Rhode Island,M,Black,Spring,5.0,No,Standard,No,No,25,Credit Card,Monthly
43,Femenino,Jeans,Ropa,67,Connecticut,L,Maroon,Fall,4.9,No,Free Shipping,No,No,27,PayPal,Monthly
29,Femenino,Calcetines,Ropa,70,New York,M,Cyan,Fall,4.9,No,Express,No,No,39,Bank Transfer,Quarterly
61,Femenino,Abrigo,Ropa ext,95,Kentucky,M,Violet,Fall,3.7,No,Express,No,No,49,Venmo,Bi-Weekly
29,Femenino,Botas,Calzado,24,Maine,L,Yellow,Spring,3.0,No,Express,No,No,12,Venmo,Bi-Weekly
66,Femenino,Cinturón,Accesorios,35,Missouri,S,Yellow,Winter,2.6,No,Standard,No,No,13,Bank Transfer,Weekly
46,Femenino,Zapatos,Calzado,22,Georgia,L,Olive,Winter,2.6,No,Standard,No,No,22,Bank Transfer,Quarterly
34,Femenino,Bufanda,Accesorios,66,Arizona,L,Olive,Fall,4.8,No,Standard,No,No,19,Credit Card,Every 3 Months
51,Femenino,Blusa,Ropa,83,New Hampshire,M,Magenta,Summer,3.2,No,2-Day Shipping,No,No,3,Cash,Bi-Weekly
26,Femenino,Vestido,Ropa,95,Georgia,M,Orange,Fall,4.9,No,Next Day Air,No,No,50,Credit Card,Weekly
23,Femenino,Pantalones Cortos,Ropa,41,California,S,Beige,Summer,3.4,No,2-Day Shipping,No,No,15,PayPal,Annually
52,Femenino,Blusa,Ropa,77,Arizona,L,Brown,Summer,2.7,No,Store Pickup,No,No,44,Credit Card,Every 3 Months
39,Femenino,Zapatillas,Calzado,52,Florida,L,Indigo,Fall,4.8,No,Express,No,No,48,Debit Card,Monthly
39,Femenino,Guantes,Accesorios,41,New York,XL,Gray,Winter,4.1,No,Standard,No,No,4,Venmo,Bi-Weekly
33,Femenino,Sudadera con Capucha,Ropa,28,Idaho,M,Yellow,Winter,4.6,No,Store Pickup,No,No,12,PayPal,Bi-Weekly
33,Femenino,Suéter,Ropa,90,Virginia,S,Violet,Summer,4.4,No,Standard,No,No,33,Debit Card,Annually
23,Femenino,Gafas de Sol,Accesorios,55,Michigan,M,Magenta,Spring,3.5,No,2-Day Shipping,No,No,40,Cash,Annually
31,Femenino,Cinturón,Accesorios,73,New Hampshire,M,Blue,Spring,4.8,No,Next Day Air,No,No,38,Cash,Every 3 Months
27,Femenino,Vestido,Ropa,87,South Dakota,M,Gray,Fall,2.9,No,2-Day Shipping,No,No,19,Venmo,Every 3 Months
48,Femenino,Chaqueta,Ropa ext,89,South Dakota,M,Gold,Winter,3.2,No,2-Day Shipping,No,No,38,Bank Transfer,Quarterly
61,Femenino,Botas,Calzado,82,New Jersey,L,Lavender,Spring,4.4,No,2-Day Shipping,No,No,18,Venmo,Fortnightly
63,Femenino,Sandalias,Calzado,80,Wyoming,M,Black,Spring,4.6,No,Next Day Air,No,No,24,PayPal,Monthly
19,Femenino,Bufanda,Accesorios,87,Alabama,L,Charcoal,Summer,2.6,No,2-Day Shipping,No,No,29,Venmo,Quarterly
21,Femenino,Blusa,Ropa,41,South Dakota,M,Violet,Spring,3.1,No,Store Pickup,No,No,14,PayPal,Annually
28,Femenino,Sudadera con Capucha,Ropa,83,South Carolina,M,Charcoal,Spring,4.3,No,Standard,No,No,44,Cash,Fortnightly
29,Femenino,Gafas de Sol,Accesorios,71,New Mexico,M,Maroon,Summer,3.1,No,Standard,No,No,18,Bank Transfer,Quarterly
23,Femenino,Sudadera con Capucha,Ropa,76,Connecticut,XL,Purple,Spring,4.6,No,Store Pickup,No,No,19,Bank Transfer,Bi-Weekly
37,Femenino,Bufanda,Accesorios,34,Kansas,S,Peach,Spring,4.6,No,Express,No,No,4,Cash,Weekly
67,Femenino,Vestido,Ropa,81,South Carolina,XL,Olive,Spring,2.7,No,Free Shipping,No,No,25,Cash,Bi-Weekly
34,Femenino,Camiseta,Ropa,47,North Carolina,M,Indigo,Summer,3.0,No,Next Day Air,No,No,3,PayPal,Monthly
58,Femenino,Falda,Ropa,36,Wyoming,S,Magenta,Summer,3.3,No,Store Pickup,No,No,40,Debit Card,Quarterly
45,Femenino,Jeans,Ropa,51,Louisiana,M,Gold,Spring,2.7,No,Free Shipping,No,No,5,Cash,Weekly
63,Femenino,Sudadera con Capucha,Ropa,86,Louisiana,M,Orange,Fall,3.3,No,Standard,No,No,17,Debit Card,Annually
68,Femenino,Jeans,Ropa,41,Alabama,M,Gold,Fall,4.3,No,Store Pickup,No,No,36,Bank Transfer,Every 3 Months
41,Femenino,Sandalias,Calzado,90,Minnesota,XL,Purple,Fall,4.8,No,Express,No,No,41,Venmo,Annually
50,Femenino,Sombrero,Accesorios,93,New Mexico,L,Charcoal,Fall,3.3,No,Standard,No,No,20,Venmo,Bi-Weekly
24,Femenino,Guantes,Accesorios,56,Tennessee,M,Cyan,Fall,4.3,No,Next Day Air,No,No,2,Cash,Every 3 Months
21,Femenino,Calcetines,Ropa,39,New Mexico,M,Cyan,Summer,3.0,No,2-Day Shipping,No,No,31,Debit Card,Monthly
18,Femenino,Chaqueta,Ropa ext,86,Texas,XL,Green,Fall,4.8,No,2-Day Shipping,No,No,23,Bank Transfer,Fortnightly
63,Femenino,Camiseta,Ropa,82,Washington,M,Silver,Spring,2.9,No,Standard,No,No,30,Credit Card,Annually
47,Femenino,Sandalias,Calzado,29,Michigan,M,Teal,Summer,3.6,No,Standard,No,No,26,Cash,Every 3 Months
58,Femenino,Sombrero,Accesorios,27,Minnesota,M,Magenta,Fall,3.5,No,Store Pickup,No,No,40,Venmo,Annually
46,Femenino,Guantes,Accesorios,25,Delaware,L,Maroon,Spring,4.7,No,2-Day Shipping,No,No,19,Bank Transfer,Annually
35,Femenino,Vestido,Ropa,31,California,M,Gold,Winter,4.4,No,Free Shipping,No,No,4,Credit Card,Monthly
42,Femenino,Sudadera con Capucha,Ropa,23,Wisconsin,L,Purple,Winter,3.3,No,Store Pickup,No,No,33,Debit Card,Fortnightly
48,Femenino,Cinturón,Accesorios,47,Kentucky,M,Lavender,Fall,4.3,No,Express,No,No,29,Debit Card,Monthly
28,Femenino,Guantes,Accesorios,67,Nevada,M,Maroon,Fall,4.0,No,2-Day Shipping,No,No,47,PayPal,Bi-Weekly
44,Femenino,Bufanda,Accesorios,75,North Carolina,S,Magenta,Winter,4.9,No,2-Day Shipping,No,No,50,Venmo,Weekly
60,Femenino,Sandalias,Calzado,82,Louisiana,M,Turquoise,Summer,2.9,No,Express,No,No,28,Credit Card,Fortnightly
38,Femenino,Zapatillas,Calzado,32,New Jersey,XL,Silver,Summer,4.0,No,2-Day Shipping,No,No,5,Cash,Fortnightly
46,Femenino,Vestido,Ropa,41,Wisconsin,M,Purple,Fall,4.3,No,Store Pickup,No,No,12,Credit Card,Annually
39,Femenino,Joyería,Accesorios,89,Arkansas,M,Violet,Winter,2.7,No,2-Day Shipping,No,No,4,PayPal,Weekly
22,Femenino,Sombrero,Accesorios,82,Texas,XL,Peach,Fall,5.0,No,Store Pickup,No,No,22,Bank Transfer,Bi-Weekly
44,Femenino,Bufanda,Accesorios,99,Illinois,L,Green,Winter,4.4,No,Express,No,No,32,PayPal,Weekly
69,Femenino,Blusa,Ropa,98,Mississippi,L,Teal,Fall,3.5,No,Express,No,No,32,Venmo,Quarterly
39,Femenino,Cinturón,Accesorios,54,Delaware,M,Silver,Winter,3.3,No,Next Day Air,No,No,48,Cash,Every 3 Months
53,Femenino,Blusa,Ropa,88,Georgia,L,Purple,Summer,3.8,No,Free Shipping,No,No,35,Credit Card,Monthly
52,Femenino,Camiseta,Ropa,43,Kansas,L,Lavender,Summer,4.5,No,Standard,No,No,44,Debit Card,Fortnightly
65,Femenino,Sombrero,Accesorios,73,Oklahoma,M,Lavender,Winter,4.8,No,Store Pickup,No,No,29,Cash,Weekly
48,Femenino,Sombrero,Accesorios,50,New Jersey,M,Peach,Fall,2.9,No,Store Pickup,No,No,26,Credit Card,Monthly
27,Femenino,Zapatillas,Calzado,73,Utah,L,Green,Spring,3.2,No,Express,No,No,3,Debit Card,Quarterly
